Date,SymH,Density,SymH_Norm,Density_Norm,ap60,F107,MgII,ap60_Norm,F107_Norm,MgII_Norm,imf_DNS_1,imf_DNS_2,imf_DNS_3,imf_DNS_4,imf_DNS_5,imf_DNS_6,imf_DNS_7
2018-09-27 00:00:00,1,4.27e-14,0.203319502,0.023758681,4,68.0,0.273739,0.019323671,0.369565217,0.970636834,0.007880656872091076,-0.005504844428529408,-0.004678548924698088,-0.0037162745411523793,-0.0019366168127408127,-0.002155151421977922,0.03386946025700754
2018-09-27 01:00:00,3,2.14e-14,0.195020747,0.01127852,9,68.0,0.273739,0.043478261,0.369565217,0.970636834,-0.011517615370003698,0.00037803007421384873,-0.004094496243825605,-0.0033349352180344206,-0.0019168491954245455,-0.002119079117962928,0.033883465071037344
2018-09-27 02:00:00,0,7.88e-14,0.20746888,0.044814,15,68.0,0.273739,0.072463768,0.369565217,0.970636834,0.016631373840207568,0.004470070720143934,-0.0032993220486599415,-0.002911734958922824,-0.0018923280896479865,-0.0020813925154313075,0.03389733305231056
2018-09-27 03:00:00,-2,2.1e-14,0.215767635,0.011082542,12,68.0,0.273739,0.057971014,0.369565217,0.970636834,-0.018628810299393617,0.004502499336809561,-0.0023423675193169724,-0.002454509520476631,-0.0018631976702895097,-0.0020421359594553178,0.033911063632122485
2018-09-27 04:00:00,-8,4.46e-14,0.2406639,0.024823385,5,68.0,0.273739,0.024154589,0.369565217,0.970636834,-0.00643526115903581,0.004409014319869535,-0.0012729738359126175,-0.001971094659354842,-0.001829602112227526,-0.002001353795107166,0.03392465624176842
2018-09-27 05:00:00,-10,7.54e-14,0.248962656,0.04281121,6,68.0,0.273739,0.028985507,0.369565217,0.970636834,0.00990781330814711,0.004325870647887963,-0.00014048217856275718,-0.0014693261322165016,-0.00179168559034041,-0.001959090367459102,0.0339381103125437
2018-09-27 06:00:00,-9,5.22e-14,0.244813278,0.029273489,4,68.0,0.273739,0.019323671,0.369565217,0.970636834,-0.004126425598736117,0.0030679788005943238,0.0010025325192087285,-0.0009570396957206367,-0.0017495922795065537,-0.0019153900215833468,0.0339514252757436
2018-09-27 07:00:00,-7,5.94e-14,0.236514523,0.033470578,4,68.0,0.273739,0.019323671,0.369565217,0.970636834,0.0011207213630227049,0.00032102313750933436,0.002080067500487273,-0.0004420711065262568,-0.001703466354604353,-0.0018702971025521505,0.03396460056266345
2018-09-27 08:00:00,-10,5.43e-14,0.248962656,0.030498048,12,68.0,0.273739,0.057971014,0.369565217,0.970636834,-0.0010766407814517152,-0.001964297771820168,0.0029709150159156657,6.774387870758965e-05,-0.0016534519905121675,-0.0018238559554377542,0.03397763560459855
2018-09-27 09:00:00,-8,4.44e-14,0.2406639,0.024723061,7,68.0,0.273739,0.033816425,0.369565217,0.970636834,-0.006579260164265284,-0.003420348390858044,0.0035433745063780204,0.0005645695033218833,-0.0015996933621084232,-0.001776110925312353,0.0339905298328442
